StartDate,EndDate,Duration,Latitude,Longitude,Age,Sex,Race,ruralurban,Religion,Socioeconomic,workhours,Remote,Relationship_status,Relationship_qual,FOMO_1,FOMO_2,FOMO_3,FOMO_4,FOMO_5,FOMO_6,FOMO_7,FOMO_8,FOMO_9,FOMO_10,FOMO_11,socialhours,posting,social_likes,socialeffort,irl,socialengage,socialinfo,familyclose,friendclose,community,Anxiety,valued_1,valued_2,valued_3,valued_4,FOMO
2024-04-02T07:04:51Z,2024-04-02T07:11:29Z,397,41.8874,-87.6318,28,Female,Black,Urban,7,79,41,In person,Single,NA,4,3,2,4,3,3,1,3,4,3,2,4.2,16,63,69,39,6,Friends,13,18,16,5,100,100,82,51,3
2024-04-02T07:01:13Z,2024-04-02T07:11:29Z,616,35.7178,-78.8428,47,Male,White,Suburb,19,101,41,Remote,Partnered,5,2,3,3,2,2,2,3,1,2,2,2,5,0,10,0,10,1,Family,6,6,0,10,82,59,84,0,2.2
2024-04-02T07:06:41Z,2024-04-02T07:11:32Z,291,36.8566,-75.9832,38,Male,White,Urban,89,120,48,In person,Partnered,5,1,1,1,1,5,1,2,4,2,4,2,3.9,7,26,52,11,6,Celebrities,6,4,70,10,90,88,89,80,2.2
2024-04-02T07:07:44Z,2024-04-02T07:11:33Z,228,40.4339,-79.9996,50,Male,White,Rural,91,88,48,In person,Partnered,3,3,1,1,1,3,1,1,1,1,1,1,2.6,8,33,68,25,2,National news,4,3,57,14,94,73,66,34,1.4
2024-04-02T07:07:05Z,2024-04-02T07:11:33Z,268,27.6316,-80.4046,75,Male,White,Suburb,7,62,0,Do not work,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Hobbies,6,4,2,1,89,91,0,0,1
2024-04-02T07:01:20Z,2024-04-02T07:11:36Z,615,41.5586,-87.5019,46,Male,Multiracial,Suburb,70,200,40,Remote,Partnered,5,1,1,1,1,3,2,3,1,1,1,2,0.5,2,30,40,95,1,Hobbies,4,3,70,35,90,85,85,80,1.5
2024-04-02T07:09:13Z,2024-04-02T07:11:36Z,143,41.886,-71.3457,31,Female,Asian,Rural,0,95,40,Remote,Partnered,5,1,1,1,1,1,2,3,2,3,1,2,1.1,3,25,40,95,1,Hobbies,2,2,0,20,80,80,80,69,1.6
2024-04-02T07:05:21Z,2024-04-02T07:11:36Z,375,41.6853,-72.9296,20,Male,White,Suburb,15,60,25,In person,Single,NA,3,1,1,1,1,3,3,2,4,1,2,1.5,0,1,0,35,1,Hobbies,3,1,19,60,70,61,30,25,2
2024-04-02T07:07:49Z,2024-04-02T07:11:37Z,228,41.4843,-81.7039,34,Female,White,Suburb,31,121,40,In person,Partnered,4,5,5,5,5,5,5,5,5,2,1,5,5,1,1,1,1,7,Hobbies,7,1,1,100,81,4,6,1,4.3
2024-04-02T07:08:39Z,2024-04-02T07:11:40Z,181,47.6859,-122.2994,42,Female,Black,Suburb,70,113,40,Remote,Single,NA,1,1,1,1,2,1,2,3,3,1,1,1,1,10,50,80,1,Friends,1,6,1,30,60,100,100,85,1.6
2024-04-02T07:06:24Z,2024-04-02T07:11:41Z,316,32.7797,-96.8022,23,Male,Black,Suburb,72,95,40,Remote,Single,NA,3,3,4,3,4,4,4,4,4,4,4,3.2,4,22,61,48,8,Family,6,11,49,69,47,49,52,56,3.7
2024-04-02T07:09:39Z,2024-04-02T07:11:42Z,122,41.7083,-87.9764,35,Female,Multiracial,Suburb,74,81,33,Remote,Dating,4,2,2,1,1,1,1,2,1,1,1,1,1.9,2,2,7,89,2,Family,11,2,6,12,100,100,100,100,1.3
2024-04-02T07:08:07Z,2024-04-02T07:11:41Z,214,34.0482,-118.1152,45,Female,Hispanic,Suburb,2,120,40,Remote,Partnered,5,2,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,Hobbies,4,1,1,11,91,91,90,0,1.3
2024-04-02T07:01:21Z,2024-04-02T07:11:43Z,622,39.4234,-76.7762,28,Male,Asian,Suburb,0,105,40,Remote,Partnered,5,3,3,1,1,2,1,2,1,1,1,2,0.5,0,2,20,70,2,Friends,1,2,0,50,5,30,50,5,1.6
2024-04-02T07:00:35Z,2024-04-02T07:11:45Z,669,28.4538,-81.4674,58,Female,White,Suburb,81,99,41,Remote,Partnered,2,4,4,2,1,2,1,1,1,2,3,2,2,1,4,7,70,0,Hobbies,3,1,17,20,51,49,83,55,2.1
2024-04-02T07:02:31Z,2024-04-02T07:11:46Z,554,34.0544,-118.244,40,Male,White,Urban,84,200,40,In person,Partnered,5,1,1,2,3,3,4,3,4,3,2,2,2.6,23,89,76,84,5,Global news,6,15,97,64,62,80,66,70,2.6
2024-04-02T07:07:25Z,2024-04-02T07:11:49Z,263,38.687,-121.3477,37,Male,White,Suburb,0,20,0,Do not work,Single,NA,2,2,1,1,2,2,1,1,2,1,1,1,0,0,0,0,0,Hobbies,1,0,0,20,30,30,0,20,1.5
2024-04-02T07:06:12Z,2024-04-02T07:11:50Z,337,37.7076,-97.3637,42,Female,White,Urban,52,30,30,Remote,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,1,0,10,14,63,1,Local news,6,1,1,1,89,87,82,82,1
2024-04-02T07:08:49Z,2024-04-02T07:11:52Z,182,42.244,-83.5823,21,Female,Multiracial,Suburb,75,200,16,In person,Partnered,4,4,4,2,2,3,2,4,1,3,3,4,5,1,1,30,30,3,Global news,6,3,20,80,80,85,75,60,2.8
2024-04-02T07:01:03Z,2024-04-02T07:11:54Z,650,40.7123,-74.0068,38,Male,White,Urban,86,53,41,In person,Partnered,5,2,2,2,3,3,3,2,4,3,1,3,3.2,2,10,3,92,3,Global news,5,3,50,82,91,83,75,64,2.5
2024-04-02T07:06:24Z,2024-04-02T07:11:55Z,330,38.3502,-91.2952,28,Female,Multiracial,Rural,10,51,24,In person,Single,NA,4,4,3,1,5,1,3,1,3,1,4,3,1,10,50,51,3,Friends,5,1,0,40,100,100,75,50,2.6
2024-04-02T07:02:23Z,2024-04-02T07:11:55Z,572,38.0896,-85.8491,40,Female,White,Urban,0,44,40,Remote,Partnered,5,5,5,5,2,5,2,1,5,4,4,5,5,3,6,30,70,3,Family,3,5,0,66,5,80,30,10,3.8
2024-04-02T07:00:42Z,2024-04-02T07:11:58Z,676,40.5258,-79.8769,35,Female,White,Suburb,0,30,16,Remote,Partnered,5,1,1,1,1,2,1,1,2,2,1,1,5,4,20,30,70,3,Hobbies,5,2,1,3,100,87,70,58,1.3
2024-04-02T07:07:46Z,2024-04-02T07:12:00Z,253,35.4662,-97.5168,27,Male,White,Urban,91,99,40,Remote,Partnered,5,2,2,1,1,1,1,1,2,1,1,2,4.5,3,19,5,74,4,Global news,7,7,52,34,81,77,77,34,1.3
2024-04-02T07:08:06Z,2024-04-02T07:12:03Z,237,40.2039,-76.7286,62,Female,White,Rural,30,51,10,Remote,Partnered,5,2,2,3,1,4,1,4,2,5,2,2,3,4,14,10,95,1,Friends,5,8,50,10,100,100,100,60,2.6
2024-04-02T07:07:14Z,2024-04-02T07:12:07Z,293,28.9941,-82.4253,33,Female,White,Suburb,100,68,0,Do not work,Partnered,4,2,2,1,1,2,1,1,1,2,1,2,1,1,6,50,1,6,Work,6,1,0,16,80,72,0,43,1.4
2024-04-02T07:03:30Z,2024-04-02T07:12:10Z,520,32.915,-96.6751,43,Male,Hispanic,Suburb,61,50,0,Do not work,Single,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,15,24,80,1,Family,5,4,0,0,81,81,50,50,1
2024-04-02T07:06:43Z,2024-04-02T07:12:10Z,327,6.4474,3.3903,38,Male,White,Urban,53,76,35,In person,Partnered,4,4,4,3,4,4,3,4,4,4,4,4,3.3,6,18,28,22,2,National news,5,5,54,39,35,57,34,30,3.8
2024-04-02T07:05:13Z,2024-04-02T07:12:14Z,420,29.7646,-95.3657,24,Male,Black,Urban,82,55,35,Remote,Single,NA,2,3,4,2,3,2,3,4,3,2,3,3,5,12,75,15,6,National news,1,3,66,12,82,60,56,56,2.8
2024-04-02T07:07:49Z,2024-04-02T07:12:16Z,267,41.3472,-75.9854,49,Female,White,Rural,40,40,35,Remote,Partnered,5,1,1,2,1,2,2,2,2,2,1,2,0.5,1,70,55,90,1,Friends,15,7,1,70,70,80,50,60,1.6
2024-04-02T07:08:52Z,2024-04-02T07:12:17Z,205,37.8479,-81.9961,61,Female,White,Suburb,100,150,44,In person,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,1.9,11,26,23,23,2,Family,15,20,30,2,100,100,100,100,1
2024-04-02T07:06:48Z,2024-04-02T07:12:21Z,332,29.8715,-90.07,25,Female,Hispanic,Suburb,5,53,40,In person,Partnered,5,3,3,4,1,2,1,3,1,3,1,4,3.8,0,0,0,19,4,Hobbies,6,5,0,29,1,1,11,3,2.2
2024-04-02T07:06:54Z,2024-04-02T07:12:22Z,328,42.9778,-87.891,43,Male,White,Urban,0,180,26,In person,Partnered,4,4,4,3,2,4,3,4,3,4,3,4,3,1,27,11,82,2,Hobbies,6,4,14,37,85,84,85,78,3.4
2024-04-02T07:00:31Z,2024-04-02T07:12:23Z,711,33.3908,-111.9184,45,Male,White,Urban,100,49,40,In person,Partnered,5,5,5,5,2,4,4,4,2,4,4,4,3,5,10,61,20,5,Friends,12,5,0,81,92,86,62,75,3.9
2024-04-02T07:04:10Z,2024-04-02T07:12:23Z,493,40.9175,-73.9912,60,Female,White,Suburb,90,160,38,Remote,Partnered,4,1,1,1,1,1,1,1,1,2,1,2,3,0,0,0,0,5,Hobbies,3,2,0,50,70,70,55,30,1.1
2024-04-02T07:00:34Z,2024-04-02T07:12:23Z,709,29.7748,-82.3846,27,Male,Asian,Suburb,3,11,29,Remote,Partnered,1,5,5,5,5,5,5,4,1,5,4,5,5,1,18,1,1,2,Friends,1,1,0,93,1,3,4,3,4.4
2024-04-02T07:07:35Z,2024-04-02T07:12:24Z,289,33.7485,-84.3871,23,Male,Black,Urban,100,30,65,In person,Dating,5,2,3,2,2,2,3,3,2,3,2,3,3.5,2,20,10,19,4,Global news,4,6,32,28,74,66,90,45,2.4
2024-04-02T07:07:50Z,2024-04-02T07:12:25Z,275,41.8874,-87.6318,62,Female,White,Rural,50,50,1,Do not work,Partnered,4,3,3,1,1,3,1,1,2,2,1,3,2,7,30,20,95,0,Family,6,1,4,25,60,25,50,50,1.8
2024-04-02T07:03:41Z,2024-04-02T07:12:26Z,524,44.0015,-92.4836,28,Male,White,Urban,0,45,40,In person,Dating,4,2,3,2,1,2,1,3,1,2,2,2,1,0,0,5,10,1,Hobbies,1,2,5,40,70,80,90,10,1.9
2024-04-02T07:05:33Z,2024-04-02T07:12:28Z,415,42.0003,-88.1422,35,Male,White,Suburb,79,78,45,In person,Partnered,5,2,2,1,1,4,4,4,3,4,3,4,5,15,75,51,61,3,Hobbies,6,4,75,62,85,86,67,79,2.8
2024-04-02T07:08:54Z,2024-04-02T07:12:26Z,211,30.3958,-81.6893,35,Female,White,Suburb,1,22,35,Remote,Single,NA,1,1,1,1,4,1,3,1,4,1,2,2,3,10,40,50,1,Global news,2,2,0,20,70,70,70,37,1.8
2024-04-02T07:00:41Z,2024-04-02T07:12:29Z,708,40.7123,-74.0068,37,Male,White,Urban,80,105,40,In person,Partnered,5,2,2,4,3,4,4,5,4,4,3,2,5,2,20,15,20,9,National news,8,13,20,10,100,89,100,86,3.5
2024-04-02T07:08:43Z,2024-04-02T07:12:31Z,227,41.161,-80.6855,33,Female,Not stated,Suburb,24,120,40,Remote,Single,NA,2,3,3,2,3,3,2,1,2,4,3,3,1,5,51,50,4,Hobbies,2,2,0,12,68,59,48,0,2.5
2024-04-02T07:08:13Z,2024-04-02T07:12:32Z,259,39.7671,-105.0452,49,Female,White,Urban,75,38,36,In person,Dating,3,2,2,1,1,2,1,1,1,1,1,1,2,2,100,25,25,1,Hobbies,0,2,0,10,0,70,70,50,1.3
2024-04-02T07:06:14Z,2024-04-02T07:12:36Z,382,6.4474,3.3903,29,Male,White,Urban,52,101,38,In person,Partnered,4,4,3,1,2,4,4,2,4,1,4,5,4.1,0,35,22,100,3,Hobbies,3,6,6,3,72,80,88,60,2.9
2024-04-02T07:04:23Z,2024-04-02T07:12:37Z,493,33.7485,-84.3871,28,Female,Black,Urban,62,128,24,In person,Partnered,5,3,3,4,3,3,3,4,3,3,4,2,4.1,0,2,1,13,4,Hobbies,4,2,43,5,93,92,82,44,3.3
2024-04-02T07:04:33Z,2024-04-02T07:12:38Z,484,29.8715,-90.07,35,Female,Black,Urban,80,25,0,Do not work,Dating,4,1,1,1,3,3,4,4,5,4,3,4,5,8,100,80,30,8,Local news,6,4,90,7,100,100,0,70,2.9
2024-04-02T07:05:43Z,2024-04-02T07:12:38Z,414,34.3797,-97.9778,25,Male,Black,Urban,68,80,34,In person,Dating,5,3,4,3,3,3,4,4,3,4,4,4,4,8,33,30,16,4,Sports,8,4,15,44,65,75,47,49,3.5
2024-04-02T07:07:19Z,2024-04-02T07:12:41Z,322,33.4085,-94.1819,30,Female,Black,Rural,34,19,40,In person,Dating,2,2,3,1,3,4,1,2,1,5,1,2,3.1,5,11,51,81,7,Local news,7,3,15,48,79,69,61,64,2.3
2024-04-02T07:09:06Z,2024-04-02T07:12:42Z,216,33.4319,-111.6428,49,Female,White,Urban,3,57,4,Remote,Single,NA,2,2,1,1,3,1,2,1,2,1,2,1,7,25,15,75,0,Friends,0,0,1,2,34,65,50,50,1.6
2024-04-02T07:06:04Z,2024-04-02T07:12:48Z,404,42.3559,-71.2083,31,Female,White,Suburb,23,134,56,In person,Partnered,4,3,4,3,3,4,2,4,4,4,3,5,1.9,0,36,59,100,2,Friends,8,6,53,83,75,44,72,30,3.4
2024-04-02T07:09:22Z,2024-04-02T07:12:52Z,209,28.7935,-81.2868,40,Female,Asian,Suburb,50,95,40,Remote,Partnered,3,3,3,4,3,3,3,4,2,3,2,3,1.3,2,17,68,37,2,Family,4,2,0,54,80,76,78,70,3
2024-04-02T07:03:49Z,2024-04-02T07:12:52Z,543,33.1909,-96.6198,32,Male,White,Suburb,0,125,0,Do not work,Partnered,5,2,1,1,1,1,1,2,1,3,1,2,3,1,5,0,70,5,Hobbies,1,2,0,15,60,80,0,50,1.4
2024-04-02T07:04:54Z,2024-04-02T07:12:53Z,478,41.8874,-87.6318,60,Female,White,Suburb,56,91,41,In person,Partnered,5,4,2,3,4,3,4,4,2,4,2,2,0.3,1,0,31,26,2,Family,11,7,5,0,100,97,92,88,3.2
2024-04-02T07:08:51Z,2024-04-02T07:12:54Z,242,47.7229,-122.1961,51,Female,White,Suburb,2,200,40,Remote,Partnered,5,1,1,2,1,3,1,2,1,2,1,2,2,0,0,0,25,1,Celebrities,1,5,0,50,80,70,90,50,1.5
2024-04-02T07:04:49Z,2024-04-02T07:12:57Z,487,26.0276,-80.2528,29,Male,White,Urban,33,102,32,Remote,Single,NA,1,1,2,1,2,1,1,1,1,1,2,3,7,27,49,15,2,Local news,4,6,29,14,55,85,61,33,1.2
2024-04-02T07:05:30Z,2024-04-02T07:12:59Z,449,35.9452,-83.9435,55,Female,White,Suburb,17,107,45,In person,Partnered,4,4,1,1,1,3,2,2,1,3,1,3,1,1,5,3,8,0,Celebrities,2,2,1,47,84,3,0,0,1.9
2024-04-02T07:08:32Z,2024-04-02T07:13:05Z,273,43.6381,-84.2029,55,Female,White,Suburb,18,91,0,Do not work,Single,NA,2,2,1,1,3,1,3,1,3,1,2,2.5,2,100,30,20,1,Hobbies,5,3,20,20,95,91,0,51,1.8
2024-04-02T07:09:10Z,2024-04-02T07:13:08Z,237,32.961,-96.9841,29,Female,White,Suburb,70,42,30,Remote,Dating,4,3,4,1,1,1,3,1,1,1,1,1,3,0,5,2,3,2,Global news,2,2,20,50,81,54,70,50,1.7
2024-04-02T07:07:50Z,2024-04-02T07:13:09Z,318,38.6433,-90.2575,26,Male,Black,Suburb,83,93,25,Remote,Single,NA,1,1,1,1,1,1,1,1,1,1,1,2.5,0,2,0,45,2,Hobbies,12,4,40,0,100,100,100,51,1
2024-04-02T07:06:38Z,2024-04-02T07:13:10Z,392,44.9427,-93.2871,26,Male,White,Urban,60,40,40,In person,Dating,5,1,1,1,1,1,1,1,1,1,1,3,3,2,1,10,1,2,Hobbies,3,1,0,80,90,90,60,0,1
2024-04-02T07:07:19Z,2024-04-02T07:13:11Z,351,28.5464,-81.2585,51,Female,Hispanic,Urban,30,80,35,Remote,Partnered,5,2,3,1,1,2,1,1,1,1,1,2,2,1,2,20,10,1,Hobbies,2,1,0,0,100,50,50,10,1.4
2024-04-02T07:02:24Z,2024-04-02T07:13:11Z,646,48.4349,-122.2023,45,Female,White,Rural,0,23,40,In person,Partnered,5,3,3,2,2,4,1,1,1,3,1,2,1,0,3,1,10,1,Hobbies,3,0,0,10,25,1,0,5,2.1
2024-04-02T07:06:05Z,2024-04-02T07:13:14Z,428,26.6239,-80.0948,40,Female,White,Suburb,0,124,15,In person,Partnered,2,2,3,3,2,3,1,2,2,3,2,3,2,1,50,30,60,5,Friends,6,8,0,71,70,59,80,50,2.3
2024-04-02T07:00:34Z,2024-04-02T07:13:15Z,760,29.139,-80.9806,34,Female,Black,Urban,70,50,33,In person,Partnered,4,2,1,1,1,2,2,1,1,1,1,2,4,0,10,5,50,5,National news,5,4,0,90,100,100,100,20,1.3
2024-04-02T07:07:51Z,2024-04-02T07:13:17Z,325,36.7314,-88.6501,31,Male,White,Suburb,86,85,40,In person,Partnered,5,2,2,2,1,4,1,2,3,2,1,2,3.1,5,50,41,70,2,Family,10,5,40,10,100,88,79,31,2
2024-04-02T07:07:54Z,2024-04-02T07:13:17Z,322,28.2683,-82.2912,30,Female,Black,Suburb,9,135,36,In person,Partnered,5,3,3,4,2,5,4,4,2,5,2,4,0.9,4,16,22,73,2,Hobbies,3,6,48,53,26,92,74,19,3.4
2024-04-02T07:06:37Z,2024-04-02T07:13:17Z,400,40.0732,-82.4017,35,Male,White,Suburb,100,21,60,Remote,Single,NA,5,5,5,5,5,5,5,1,5,4,5,4.5,9,20,90,5,2,National news,4,2,40,85,75,50,90,35,4.5
2024-04-02T07:10:59Z,2024-04-02T07:13:20Z,141,32.7797,-96.8022,25,Male,Black,Suburb,73,99,37,In person,Dating,4,4,3,2,3,2,1,3,4,3,2,3,2.1,0,6,43,13,2,Sports,3,2,57,57,63,74,88,44,2.7
2024-04-02T07:06:16Z,2024-04-02T07:13:28Z,432,34.0344,-84.6002,43,Female,Black,Suburb,9,42,40,Remote,Single,NA,4,4,3,1,5,1,4,2,4,1,2,0.5,0,20,10,68,2,Celebrities,5,2,29,20,71,73,74,41,2.9
2024-04-02T07:04:22Z,2024-04-02T07:13:29Z,546,33.7485,-84.3871,25,Male,Black,Urban,60,87,26,In person,Single,NA,2,2,3,3,4,3,3,2,3,3,3,3.2,1,6,1,9,4,Hobbies,3,1,17,0,91,89,75,36,2.8
2024-04-02T07:10:08Z,2024-04-02T07:13:32Z,204,29.4873,-98.4532,23,Female,White,Suburb,100,22,22,In person,Single,NA,4,3,4,1,3,1,2,1,3,1,4,4,2,15,1,56,3,Celebrities,3,4,3,36,100,80,100,70,2.3
2024-04-02T07:03:20Z,2024-04-02T07:13:31Z,611,29.6138,-82.386,41,Female,Multiracial,Urban,50,60,40,Remote,Partnered,2,3,3,1,1,3,1,2,1,2,1,1,0.1,0,30,50,80,0,Hobbies,3,2,90,40,10,80,50,50,1.8
2024-04-02T07:06:23Z,2024-04-02T07:13:37Z,433,40.2459,-74.2813,27,Male,Black,Urban,68,47,66,In person,Dating,5,2,1,1,3,3,3,4,1,3,3,3,2.1,6,100,51,19,3,Sports,5,6,50,52,71,74,73,63,2.4
2024-04-02T07:08:33Z,2024-04-02T07:13:38Z,305,46.7314,-117.1733,69,Female,White,Rural,25,200,0,Do not work,Partnered,5,4,4,2,1,2,1,2,1,2,1,2,0.6,0,3,50,0,0,Local news,2,0,0,1,51,51,51,1,2
2024-04-02T07:07:41Z,2024-04-02T07:13:41Z,360,36.0944,-95.9717,39,Female,White,Urban,0,10,40,In person,Single,NA,1,1,1,1,1,1,1,1,1,1,1,2,0,17,8,14,1,Hobbies,2,3,0,0,30,37,20,64,1
2024-04-02T07:09:45Z,2024-04-02T07:13:44Z,239,37.6875,-85.8747,19,Male,Hispanic,Suburb,30,30,15,In person,Dating,4,3,3,4,4,5,5,4,4,5,4,5,5,1,25,50,40,10,Hobbies,2,3,0,70,90,60,40,50,4.1
2024-04-02T07:07:16Z,2024-04-02T07:13:45Z,388,40.7123,-74.0068,26,Male,Black,Urban,70,85,40,In person,Single,NA,1,1,1,1,2,2,3,1,1,2,1,3.2,0,55,50,50,7,Local news,6,7,10,0,83,85,85,86,1.5
2024-04-02T07:09:28Z,2024-04-02T07:13:49Z,261,39.5372,-76.3605,28,Female,Asian,Suburb,0,100,40,Remote,Single,NA,3,2,2,2,5,2,4,1,2,3,3,2,3,3,50,5,2,Nothing,2,7,0,20,50,50,50,30,2.6
2024-04-02T07:08:22Z,2024-04-02T07:13:56Z,334,28.7031,-100.4785,60,Female,Hispanic,Rural,100,34,0,Do not work,Partnered,5,1,1,1,1,2,2,2,1,2,2,2,1,1,10,1,100,1,Family,15,15,95,10,100,100,81,95,1.5
2024-04-02T07:00:58Z,2024-04-02T07:13:57Z,778,38.8701,-76.9948,21,Male,White,Urban,75,71,33,Remote,Single,NA,3,3,2,3,4,3,4,3,4,3,3,4.2,0,0,0,1,5,Sports,2,5,25,16,82,80,81,74,3.2
2024-04-02T07:06:06Z,2024-04-02T07:13:57Z,471,25.4931,-80.4344,42,Male,Hispanic,Suburb,1,95,40,Remote,Partnered,2,4,3,3,4,4,3,3,3,4,3,4,2,0,2,9,17,0,Friends,2,1,11,39,48,62,72,2,3.4
2024-04-02T07:10:57Z,2024-04-02T07:14:09Z,191,42.2385,-83.1783,29,Male,White,Suburb,0,80,0,Do not work,Single,NA,2,2,1,1,4,2,3,1,3,1,4,5,1,6,10,68,3,Friends,2,4,14,42,23,42,0,6,2
2024-04-02T07:07:26Z,2024-04-02T07:14:12Z,405,38.942,-84.404,72,Female,White,Urban,44,50,27,Remote,Partnered,5,2,1,1,1,1,2,1,2,2,1,1,1,8,20,15,5,3,Family,13,4,2,15,97,99,89,93,1.4
2024-04-02T07:07:47Z,2024-04-02T07:14:12Z,385,37.751,-97.822,25,Female,Black,Urban,62,85,35,In person,Dating,4,4,2,3,4,3,2,4,4,4,3,2,2.6,2,19,79,28,3,Celebrities,6,5,38,57,51,92,81,51,3.3
2024-04-02T07:03:30Z,2024-04-02T07:14:14Z,643,40.4339,-79.9996,44,Female,White,Urban,0,120,40,Remote,Partnered,4,2,2,4,4,4,4,5,4,5,4,4,1,12,50,50,50,5,Friends,5,10,60,20,50,80,50,50,3.8
2024-04-02T07:00:54Z,2024-04-02T07:14:14Z,800,28.0314,-97.067,45,Male,Hispanic,Suburb,55,28,25,In person,Single,NA,1,1,1,1,4,2,4,1,3,1,1,3.7,9,15,20,55,2,National news,4,8,81,52,80,100,73,91,1.9
2024-04-02T07:06:57Z,2024-04-02T07:14:16Z,439,6.4474,3.3903,39,Male,White,Urban,25,100,36,In person,Partnered,5,4,3,4,4,4,4,3,4,4,4,3,3.9,10,33,54,55,3,Global news,5,9,75,64,64,35,53,57,3.8
2024-04-02T07:03:12Z,2024-04-02T07:14:27Z,675,38.6921,-93.2383,37,Male,White,Urban,95,160,40,In person,Partnered,5,3,4,1,1,4,4,1,3,1,2,1,3.2,6,25,50,5,1,Local news,11,7,75,0,90,60,80,65,2.4
2024-04-02T07:06:18Z,2024-04-02T07:14:29Z,491,40.8133,-81.4971,40,Female,White,Suburb,0,90,40,In person,Single,NA,1,1,2,1,3,2,4,2,3,2,2,3,10,40,30,50,4,Friends,5,4,30,10,90,100,30,80,2.1
2024-04-02T07:03:19Z,2024-04-02T07:14:36Z,677,38.617,-90.2566,23,Female,White,Suburb,10,49,42,In person,Dating,5,4,4,4,5,5,4,5,4,4,4,5,1.6,4,29,62,48,5,Friends,3,4,15,45,31,38,41,58,4.3
2024-04-02T07:06:00Z,2024-04-02T07:14:44Z,523,37.3392,-77.4175,50,Female,White,Suburb,0,24,35,Remote,Single,NA,4,4,3,4,4,1,5,1,5,5,5,1,19,9,50,2,1,National news,10,2,8,49,80,80,80,70,3.6
2024-04-02T07:02:56Z,2024-04-02T07:14:47Z,710,43.0371,-89.3932,38,Male,White,Urban,90,145,40,In person,Partnered,5,3,4,1,1,1,4,1,3,1,2,1,3,4,30,50,5,1,Local news,12,8,70,0,75,60,90,70,2.1
2024-04-02T07:13:11Z,2024-04-02T07:14:54Z,102,41.8874,-87.6318,45,Male,Asian,Urban,1,128,50,In person,Partnered,5,4,2,3,2,4,2,3,2,2,4,3,1.1,0,0,0,100,1,Family,10,6,0,0,100,100,100,98,2.8
2024-04-02T07:00:49Z,2024-04-02T07:15:05Z,856,40.7876,-74.06,50,Female,White,Urban,41,48,37,In person,Partnered,5,4,3,5,4,3,4,2,3,4,4,2,1,8,65,25,24,3,Local news,6,5,30,32,33,39,29,20,3.6
2024-04-02T07:04:52Z,2024-04-02T07:15:12Z,619,39.9275,-82.0032,48,Male,White,Suburb,50,41,44,In person,Single,NA,2,2,1,1,2,1,2,3,2,2,1,2,7,30,40,60,1,Hobbies,3,12,8,5,100,95,95,80,1.8
2024-04-02T07:03:29Z,2024-04-02T07:15:17Z,707,32.7797,-96.8022,20,Male,Black,Urban,35,51,40,In person,Single,NA,2,2,3,1,3,1,4,4,3,2,4,4.6,4,51,10,30,6,Global news,6,8,40,19,80,80,65,65,2.5
2024-04-02T07:09:18Z,2024-04-02T07:15:33Z,374,34.0271,-118.5035,41,Female,White,Urban,10,100,16,Remote,Partnered,5,2,2,1,1,2,1,3,1,3,2,1,1,0,15,20,50,1,Friends,7,2,0,5,95,95,95,15,1.8
2024-04-02T07:08:15Z,2024-04-02T07:15:44Z,448,34.1897,-118.2383,67,Female,White,Suburb,14,90,0,Do not work,Single,NA,1,1,1,1,2,1,2,1,2,2,2,0.9,1,2,7,68,1,Family,7,7,17,10,94,94,91,66,1.4
2024-04-02T07:00:59Z,2024-04-02T07:15:56Z,897,42.7273,-73.6696,35,Female,White,Suburb,0,50,40,In person,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,Hobbies,2,2,1,19,2,1,1,1,1
2024-04-02T07:01:23Z,2024-04-02T07:16:03Z,879,35.3155,-89.9036,46,Female,White,Rural,100,200,8,In person,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,1,1,21,33,4,1,Local news,5,10,60,9,69,70,71,73,1
2024-04-02T07:11:34Z,2024-04-02T07:16:12Z,278,29.65,-95.1485,47,Female,Asian,Urban,8,17,10,Remote,Single,NA,2,1,1,1,1,2,1,1,1,1,1,0.3,0,0,0,81,1,Family,5,5,0,9,100,100,50,10,1.2
2024-04-02T07:04:28Z,2024-04-02T07:16:21Z,712,47.6034,-122.3414,26,Male,Black,Urban,85,70,40,Remote,Dating,5,3,3,2,1,2,3,4,1,3,3,4,4,4,40,10,20,6,Friends,6,4,70,80,70,60,75,65,2.5
2024-04-02T07:05:51Z,2024-04-02T07:16:37Z,646,40.6764,-73.8753,52,Male,White,Suburb,88,26,36,In person,Partnered,5,4,3,5,4,3,4,3,5,2,4,3,4,5,15,71,75,5,Global news,4,7,80,51,71,86,69,78,3.7
2024-04-02T07:03:38Z,2024-04-02T07:16:59Z,801,41.1785,-73.1858,24,Male,Black,Urban,60,66,36,Remote,Dating,4,2,2,3,2,4,2,3,2,2,2,2,1.5,15,28,60,5,2,Hobbies,4,3,30,10,90,70,65,60,2.4
